Datetime,Symbol,Open,High,Low,Close,Volume,Market Cap
2019-10-16,DOGE,0.00249570,0.00262280,0.00248510,0.00261620,271043906.00000000,694195.33572530
2019-10-17,DOGE,0.00261170,0.00297400,0.00257780,0.00274050,673256287.00000000,1866457.91999160
2019-10-18,DOGE,0.00273500,0.00286650,0.00263110,0.00269520,262101555.00000000,719205.82735010
2019-10-19,DOGE,0.00269440,0.00279490,0.00264670,0.00271760,103435078.00000000,282136.05367960
2019-10-20,DOGE,0.00271790,0.00275750,0.00264070,0.00271510,113305480.00000000,305690.16497450
2019-10-21,DOGE,0.00270790,0.00295000,0.00257580,0.00268790,287285773.00000000,759359.41429490
2019-10-22,DOGE,0.00268840,0.00272970,0.00250850,0.00253110,948366683.00000000,2480669.55585790
2019-10-23,DOGE,0.00253860,0.00256500,0.00210000,0.00247460,399964920.00000000,973322.75525590
2019-10-24,DOGE,0.00248050,0.00255000,0.00240000,0.00251830,176236372.00000000,437753.45749390
2019-10-25,DOGE,0.00251830,0.00277990,0.00246520,0.00266940,330206126.00000000,868998.17525940
2019-10-26,DOGE,0.00266940,0.00289800,0.00255770,0.00259250,327792551.00000000,888681.32133060
2019-10-27,DOGE,0.00260610,0.00295420,0.00256000,0.00264000,203666784.00000000,543525.11410820
2019-10-28,DOGE,0.00264000,0.00275000,0.00262340,0.00262650,179647401.00000000,479667.37732590
2019-10-29,DOGE,0.00263790,0.00269520,0.00261500,0.00262500,136659517.00000000,363775.99541900
2019-10-30,DOGE,0.00262500,0.00266490,0.00255840,0.00259360,202095484.00000000,527918.33319540
2019-10-31,DOGE,0.00258910,0.00263570,0.00254730,0.00258440,93293235.00000000,241478.35083900
2019-11-01,DOGE,0.00258110,0.00267500,0.00255220,0.00259320,48308176.00000000,124717.20674070
2019-11-02,DOGE,0.00259940,0.00261140,0.00254630,0.00257730,136199748.00000000,350689.02069890
2019-11-03,DOGE,0.00259660,0.00263690,0.00254270,0.00258610,94348909.00000000,242668.84483010
2019-11-04,DOGE,0.00258030,0.00260000,0.00253800,0.00257510,89131455.00000000,229169.35694590
2019-11-05,DOGE,0.00257510,0.00260450,0.00255010,0.00259270,89896615.00000000,232074.10594400
2019-11-06,DOGE,0.00258810,0.00261000,0.00255000,0.00259520,78525806.00000000,203331.17116640
2019-11-07,DOGE,0.00259420,0.00274490,0.00256940,0.00269820,389579342.00000000,1036428.74454750
2019-11-08,DOGE,0.00270400,0.00270960,0.00253500,0.00263810,140343464.00000000,369370.72421370
2019-11-09,DOGE,0.00264420,0.00273510,0.00260790,0.00271260,355378242.00000000,952818.47907960
2019-11-10,DOGE,0.00270780,0.00278490,0.00266470,0.00275650,305203814.00000000,832966.02259980
2019-11-11,DOGE,0.00276530,0.00276870,0.00264600,0.00270500,145629942.00000000,392033.94687690
2019-11-12,DOGE,0.00270420,0.00272440,0.00264560,0.00270780,116799812.00000000,315123.37439820
2019-11-13,DOGE,0.00270780,0.00270780,0.00263160,0.00268210,140516822.00000000,374483.91628790
2019-11-14,DOGE,0.00267510,0.00268620,0.00259910,0.00266200,99444648.00000000,263406.63242990
2019-11-15,DOGE,0.00266500,0.00271000,0.00257670,0.00265800,196496664.00000000,518197.38722710
2019-11-16,DOGE,0.00265040,0.00270000,0.00261640,0.00266060,184465713.00000000,487015.19830860
2019-11-17,DOGE,0.00265170,0.00266190,0.00258930,0.00262580,81768446.00000000,214911.49535110
2019-11-18,DOGE,0.00261590,0.00262990,0.00250020,0.00253950,72203979.00000000,184812.43871320
2019-11-19,DOGE,0.00253510,0.00253810,0.00248830,0.00251650,60867796.00000000,152878.52077490
2019-11-20,DOGE,0.00252060,0.00259000,0.00250650,0.00252250,51326120.00000000,129835.19235740
2019-11-21,DOGE,0.00252090,0.00253020,0.00230000,0.00240630,139844659.00000000,338044.36201590
2019-11-22,DOGE,0.00240590,0.00244260,0.00217330,0.00235240,165526781.00000000,381962.22100900
2019-11-23,DOGE,0.00235280,0.00240000,0.00226120,0.00239940,172491867.00000000,404092.18912810
2019-11-24,DOGE,0.00238920,0.00238920,0.00223230,0.00223300,116673800.00000000,268427.13440490
2019-11-25,DOGE,0.00223680,0.00232060,0.00208100,0.00225390,150700812.00000000,331627.60408530
2019-11-26,DOGE,0.00224740,0.00231280,0.00222670,0.00226630,46658505.00000000,105199.07605220
2019-11-27,DOGE,0.00226630,0.00236000,0.00218660,0.00232080,98287760.00000000,224926.86548700
2019-11-28,DOGE,0.00231530,0.00236000,0.00226140,0.00227200,98429449.00000000,227564.26697800
2019-11-29,DOGE,0.00227350,0.00237330,0.00227220,0.00235930,98438924.00000000,228861.47075330
2019-11-30,DOGE,0.00235930,0.00236070,0.00227110,0.00229180,59323424.00000000,137880.77163940
2019-12-01,DOGE,0.00229200,0.00230410,0.00223230,0.00226480,71868565.00000000,162403.87941690
2019-12-02,DOGE,0.00227080,0.00227080,0.00215880,0.00221940,163746405.00000000,359449.34270110
2019-12-03,DOGE,0.00222090,0.00223660,0.00215040,0.00217820,189360213.00000000,413673.08148100
2019-12-04,DOGE,0.00217310,0.00224500,0.00211230,0.00216820,259311714.00000000,558513.78852790
2019-12-05,DOGE,0.00217170,0.00221990,0.00214060,0.00217550,75250597.00000000,163409.86356720
2019-12-06,DOGE,0.00217050,0.00224160,0.00210010,0.00219440,132923213.00000000,285321.61600950
2019-12-07,DOGE,0.00218940,0.00225040,0.00216010,0.00218400,61735171.00000000,135374.77335820
2019-12-08,DOGE,0.00218340,0.00224990,0.00215000,0.00219710,56793315.00000000,123777.92938230
2019-12-09,DOGE,0.00219680,0.00221820,0.00216240,0.00216990,56493155.00000000,123320.32950680
2019-12-10,DOGE,0.00216350,0.00221500,0.00209030,0.00213680,116186991.00000000,250651.54980600
2019-12-11,DOGE,0.00214020,0.00217400,0.00210790,0.00213790,86454061.00000000,185263.89075470
2019-12-12,DOGE,0.00215150,0.00216880,0.00211660,0.00213440,55721062.00000000,119010.20525860
2019-12-13,DOGE,0.00213480,0.00222450,0.00210510,0.00213210,105233189.00000000,225284.54461880
2019-12-14,DOGE,0.00212740,0.00229330,0.00204800,0.00211270,97345597.00000000,207398.51683960
2019-12-15,DOGE,0.00211270,0.00220000,0.00209380,0.00213630,61190730.00000000,130328.09962930
2019-12-16,DOGE,0.00213630,0.00217700,0.00207050,0.00208700,99814375.00000000,211390.30507990
2019-12-17,DOGE,0.00208350,0.00213180,0.00193490,0.00197720,209772941.00000000,424578.79542690
2019-12-18,DOGE,0.00197720,0.00208680,0.00190000,0.00204830,444442268.00000000,870348.04724020
2019-12-19,DOGE,0.00205410,0.00218000,0.00198190,0.00202050,91905080.00000000,186094.56313420
2019-12-20,DOGE,0.00202410,0.00206500,0.00199330,0.00202730,58972845.00000000,119422.28095640
2019-12-21,DOGE,0.00202750,0.00206760,0.00200910,0.00204000,83070907.00000000,168837.07977890
2019-12-22,DOGE,0.00204000,0.00208590,0.00202000,0.00208080,97517875.00000000,200685.04070880
2019-12-23,DOGE,0.00208480,0.00212610,0.00202760,0.00205100,187366372.00000000,387064.55666760
2019-12-24,DOGE,0.00204700,0.00205460,0.00200200,0.00201840,61042421.00000000,124019.54883450
2019-12-25,DOGE,0.00201700,0.00205910,0.00199380,0.00204000,108851438.00000000,219272.85195080
2019-12-26,DOGE,0.00203310,0.00205450,0.00200130,0.00202450,81831506.00000000,166144.94213720
2019-12-27,DOGE,0.00201720,0.00204260,0.00199010,0.00202770,145246366.00000000,292897.11126600
2019-12-28,DOGE,0.00202770,0.00206240,0.00202770,0.00204580,48401004.00000000,98985.70198130
2019-12-29,DOGE,0.00204580,0.00206090,0.00202590,0.00203290,50528679.00000000,103109.25107200
2019-12-30,DOGE,0.00203910,0.00205850,0.00201230,0.00202640,76749919.00000000,155865.05056300
2019-12-31,DOGE,0.00201900,0.00202990,0.00198620,0.00201350,131083309.00000000,263669.54387290
2020-01-01,DOGE,0.00201360,0.00203900,0.00200010,0.00202450,31462868.00000000,63641.72435880
2020-01-02,DOGE,0.00202450,0.00204000,0.00194850,0.00199510,191887309.00000000,383678.68362100
2020-01-03,DOGE,0.00199860,0.00203590,0.00196750,0.00202360,109005714.00000000,219205.87201540
2020-01-04,DOGE,0.00201850,0.00210350,0.00201500,0.00205790,123468609.00000000,252973.41964840
2020-01-05,DOGE,0.00205890,0.00209220,0.00203610,0.00206960,66437147.00000000,137479.87486340
2020-01-06,DOGE,0.00207220,0.00213450,0.00206920,0.00213440,108507039.00000000,228574.11715200
2020-01-07,DOGE,0.00213330,0.00218470,0.00207770,0.00217500,121470207.00000000,260701.16277820
2020-01-08,DOGE,0.00216870,0.00222630,0.00207010,0.00208860,205791636.00000000,445699.47912680
2020-01-09,DOGE,0.00209340,0.00216330,0.00206420,0.00212820,80515080.00000000,170069.03574420
2020-01-10,DOGE,0.00213230,0.00220240,0.00209830,0.00219730,222205607.00000000,479342.40529650
2020-01-11,DOGE,0.00220070,0.00222500,0.00216510,0.00217540,94223943.00000000,206824.57625700
2020-01-12,DOGE,0.00216710,0.00221330,0.00215500,0.00219630,49775170.00000000,109076.86426850
2020-01-13,DOGE,0.00220260,0.00220490,0.00216520,0.00217040,66668055.00000000,145441.63780370
2020-01-14,DOGE,0.00216560,0.00239550,0.00216530,0.00235810,297610208.00000000,673174.51825450
2020-01-15,DOGE,0.00234930,0.00249130,0.00232040,0.00236690,262905054.00000000,629428.87521130
2020-01-16,DOGE,0.00237600,0.00237680,0.00228710,0.00232760,98583989.00000000,229189.46020760
2020-01-17,DOGE,0.00233430,0.00250350,0.00231590,0.00248680,280388650.00000000,674329.91431010
2020-01-18,DOGE,0.00248550,0.00252250,0.00244410,0.00251150,191378707.00000000,476043.32813160
2020-01-19,DOGE,0.00251370,0.00258330,0.00232690,0.00239820,161012185.00000000,396644.32062460
2020-01-20,DOGE,0.00239990,0.00242700,0.00234680,0.00237600,95126694.00000000,226674.70702720
2020-01-21,DOGE,0.00237600,0.00239520,0.00232060,0.00236730,130661575.00000000,309571.96695030
2020-01-22,DOGE,0.00235830,0.00239040,0.00233530,0.00234340,72204081.00000000,170050.35340490
2020-01-23,DOGE,0.00234300,0.00234780,0.00222500,0.00225140,120187526.00000000,274071.66140370
2020-01-24,DOGE,0.00225500,0.00228850,0.00219680,0.00226980,72913429.00000000,164349.33316850
2020-01-25,DOGE,0.00227060,0.00227080,0.00222650,0.00225100,74227952.00000000,166763.09417350
2020-01-26,DOGE,0.00224970,0.00230910,0.00223640,0.00228540,62787676.00000000,142883.10909590
2020-01-27,DOGE,0.00229100,0.00242710,0.00225600,0.00235940,189983953.00000000,448297.54060820
2020-01-28,DOGE,0.00235940,0.00244370,0.00235000,0.00244120,132996335.00000000,318112.72703210
2020-01-29,DOGE,0.00244270,0.00244770,0.00237100,0.00238650,113185519.00000000,273563.77158250
2020-01-30,DOGE,0.00238650,0.00242430,0.00235440,0.00241400,78294104.00000000,187151.29741310
2020-01-31,DOGE,0.00241640,0.00244500,0.00236200,0.00237760,106455643.00000000,255257.40297010
2020-02-01,DOGE,0.00237760,0.00241700,0.00237300,0.00241700,69780779.00000000,167435.21317400
2020-02-02,DOGE,0.00241180,0.00250180,0.00239850,0.00244060,140214787.00000000,343316.65529920
2020-02-03,DOGE,0.00243970,0.00249990,0.00241330,0.00241560,147181393.00000000,359020.91428250
2020-02-04,DOGE,0.00241670,0.00251780,0.00239800,0.00251690,243323349.00000000,597908.79754050
2020-02-05,DOGE,0.00251690,0.00263340,0.00247230,0.00258260,456737744.00000000,1176603.18732830
2020-02-06,DOGE,0.00258230,0.00268960,0.00256960,0.00266540,245310854.00000000,647962.05314270
2020-02-07,DOGE,0.00266420,0.00280000,0.00265000,0.00278880,266969073.00000000,727141.70849750
2020-02-08,DOGE,0.00279970,0.00326740,0.00272140,0.00317100,1122954168.00000000,3427065.44379970
2020-02-09,DOGE,0.00317450,0.00489000,0.00307800,0.00322350,1307461248.00000000,4387183.33866010
2020-02-10,DOGE,0.00321550,0.00328190,0.00284170,0.00296630,810781064.00000000,2442801.12231810
2020-02-11,DOGE,0.00296180,0.00309460,0.00283880,0.00303000,584824864.00000000,1735903.97084840
2020-02-12,DOGE,0.00303000,0.00315680,0.00300000,0.00305890,621222834.00000000,1921241.12473860
2020-02-13,DOGE,0.00305990,0.00321000,0.00294430,0.00301320,570152846.00000000,1746493.51712080
2020-02-14,DOGE,0.00300980,0.00313830,0.00297560,0.00310670,305515579.00000000,936964.89702760
2020-02-15,DOGE,0.00310990,0.00317690,0.00284000,0.00290310,320372009.00000000,962924.25548600
2020-02-16,DOGE,0.00289810,0.00296210,0.00260230,0.00275220,417846263.00000000,1166207.45917730
2020-02-17,DOGE,0.00274750,0.00275610,0.00252410,0.00269990,273787797.00000000,722781.16524190
2020-02-18,DOGE,0.00268190,0.00286560,0.00265380,0.00282860,344021674.00000000,952560.35329400
2020-02-19,DOGE,0.00283490,0.00286150,0.00256230,0.00260850,156007562.00000000,431022.96936320
2020-02-20,DOGE,0.00260300,0.00299090,0.00254150,0.00265300,268076623.00000000,701142.80132340
2020-02-21,DOGE,0.00265000,0.00271200,0.00258910,0.00264810,153113913.00000000,405653.13891990
2020-02-22,DOGE,0.00264690,0.00265330,0.00257190,0.00258870,107733066.00000000,280373.35043660
2020-02-23,DOGE,0.00259050,0.00268000,0.00259050,0.00267720,85158189.00000000,226037.16471820
2020-02-24,DOGE,0.00267440,0.00268220,0.00254360,0.00257690,123771852.00000000,322457.27118180
2020-02-25,DOGE,0.00258310,0.00258310,0.00239770,0.00247340,256619298.00000000,640168.54778470
2020-02-26,DOGE,0.00247330,0.00248640,0.00218620,0.00234390,305716693.00000000,716963.18626500
2020-02-27,DOGE,0.00234060,0.00241640,0.00230000,0.00232550,164177168.00000000,385248.60928080
2020-02-28,DOGE,0.00232550,0.00237000,0.00221610,0.00228230,99076087.00000000,227185.20191790
2020-02-29,DOGE,0.00228230,0.00231970,0.00221120,0.00221530,84399218.00000000,192113.06574650
2020-03-01,DOGE,0.00222020,0.00231000,0.00220040,0.00227940,116810334.00000000,261897.33063360
2020-03-02,DOGE,0.00226880,0.00237920,0.00222050,0.00234710,96449244.00000000,222718.14052570
2020-03-03,DOGE,0.00235800,0.00253550,0.00230820,0.00249850,276081118.00000000,671112.07699970
2020-03-04,DOGE,0.00250310,0.00250330,0.00237000,0.00241870,201587827.00000000,489659.14107870
2020-03-05,DOGE,0.00242510,0.00253000,0.00242220,0.00247710,122219349.00000000,303298.64437760
2020-03-06,DOGE,0.00247730,0.00249990,0.00243740,0.00248620,63303104.00000000,156581.82822670
2020-03-07,DOGE,0.00248620,0.00249400,0.00239220,0.00240660,112331024.00000000,274065.49336890
2020-03-08,DOGE,0.00240290,0.00240390,0.00215000,0.00216710,181080658.00000000,409495.11456930
2020-03-09,DOGE,0.00217140,0.00222690,0.00208000,0.00222030,229780847.00000000,495505.15975390
2020-03-10,DOGE,0.00222610,0.00226410,0.00215330,0.00220530,225779527.00000000,497417.66375880
2020-03-11,DOGE,0.00220210,0.00221810,0.00209110,0.00217160,128060172.00000000,276757.06833780
2020-03-12,DOGE,0.00217590,0.00218050,0.00140030,0.00159960,770809996.00000000,1371747.47505420
2020-03-13,DOGE,0.00149710,0.00179570,0.00113450,0.00174600,372647948.00000000,576891.42798040
2020-03-14,DOGE,0.00172260,0.00177710,0.00163300,0.00166320,224230347.00000000,383070.68836290
2020-03-15,DOGE,0.00166030,0.00183290,0.00162950,0.00169320,183272920.00000000,312321.66713570
2020-03-16,DOGE,0.00169030,0.00170000,0.00134780,0.00158170,232810549.00000000,363940.06030200
2020-03-17,DOGE,0.00159270,0.00168730,0.00154600,0.00162190,120269653.00000000,195460.57934960
2020-03-18,DOGE,0.00162190,0.00164280,0.00154420,0.00160020,153194705.00000000,243416.04668680
2020-03-19,DOGE,0.00160020,0.00183950,0.00156500,0.00177000,315677300.00000000,542036.57923070
2020-03-20,DOGE,0.00176000,0.00193610,0.00164120,0.00178020,301406598.00000000,549712.73361750
2020-03-21,DOGE,0.00177580,0.00185330,0.00169640,0.00178490,120948576.00000000,214116.81437420
2020-03-22,DOGE,0.00178970,0.00184470,0.00171550,0.00172640,156027627.00000000,276867.31344780
2020-03-23,DOGE,0.00172220,0.00185760,0.00168430,0.00181920,180308460.00000000,317423.76987430
2020-03-24,DOGE,0.00182600,0.00191600,0.00180470,0.00186410,283137113.00000000,528507.20826520
2020-03-25,DOGE,0.00185110,0.00189470,0.00179000,0.00182960,170824524.00000000,311397.44881800
2020-03-26,DOGE,0.00182960,0.00186730,0.00181110,0.00185190,151160373.00000000,278189.06354890
2020-03-27,DOGE,0.00184700,0.00187000,0.00174080,0.00177660,195811269.00000000,357772.18822570
2020-03-28,DOGE,0.00177540,0.00180900,0.00169810,0.00178300,314932329.00000000,551695.20371640
2020-03-29,DOGE,0.00179300,0.00180010,0.00170180,0.00170990,156054263.00000000,274235.50023470
2020-03-30,DOGE,0.00172020,0.00190000,0.00170900,0.00179570,116199882.00000000,209005.16211960
2020-03-31,DOGE,0.00179940,0.00182860,0.00179200,0.00180410,67786701.00000000,122640.64950890
2020-04-01,DOGE,0.00180000,0.00187430,0.00176590,0.00186310,152034474.00000000,275018.05211590
2020-04-02,DOGE,0.00186370,0.00195000,0.00184050,0.00187770,146749302.00000000,275878.20677170
2020-04-03,DOGE,0.00187010,0.00190480,0.00182050,0.00184670,97617758.00000000,182682.91736810
2020-04-04,DOGE,0.00184670,0.00190850,0.00182800,0.00186970,92364705.00000000,171975.04237380
2020-04-05,DOGE,0.00187450,0.00188170,0.00183810,0.00185000,55344996.00000000,102948.07559090
2020-04-06,DOGE,0.00184690,0.00199010,0.00184430,0.00198960,210552139.00000000,404969.94385370
2020-04-07,DOGE,0.00198940,0.00202090,0.00195010,0.00199430,202961221.00000000,404348.05151240
2020-04-08,DOGE,0.00199660,0.00204260,0.00196700,0.00200380,90384907.00000000,181433.65884470
2020-04-09,DOGE,0.00200370,0.00204540,0.00198520,0.00201510,89094012.00000000,178788.69170340
2020-04-10,DOGE,0.00202260,0.00203560,0.00187300,0.00196500,212989247.00000000,415612.10658420
2020-04-11,DOGE,0.00196540,0.00201000,0.00193490,0.00196450,76732837.00000000,150870.26228080
2020-04-12,DOGE,0.00196800,0.00201200,0.00193920,0.00196730,114627907.00000000,227211.09371120
2020-04-13,DOGE,0.00196410,0.00197600,0.00185980,0.00195330,185252284.00000000,353876.48739660
2020-04-14,DOGE,0.00195330,0.00197700,0.00193150,0.00196560,67401911.00000000,131813.22553340
2020-04-15,DOGE,0.00196460,0.00197310,0.00189000,0.00190610,143735234.00000000,276627.85136910
2020-04-16,DOGE,0.00190300,0.00203000,0.00187220,0.00199500,151063706.00000000,298010.70517300
2020-04-17,DOGE,0.00200020,0.00200470,0.00197400,0.00198300,55401970.00000000,110154.43829930
2020-04-18,DOGE,0.00198860,0.00209620,0.00198000,0.00204450,92775767.00000000,187867.64074400
2020-04-19,DOGE,0.00204630,0.00207220,0.00199770,0.00203130,70450538.00000000,142682.78171030
2020-04-20,DOGE,0.00203110,0.00204990,0.00193540,0.00197870,180876115.00000000,359046.48925060
2020-04-21,DOGE,0.00196880,0.00200000,0.00193000,0.00195000,85730979.00000000,168119.87247520
2020-04-22,DOGE,0.00194970,0.00205000,0.00194250,0.00199570,72581197.00000000,144374.99797770
2020-04-23,DOGE,0.00200000,0.00216120,0.00198860,0.00205120,243115927.00000000,503945.57554650
2020-04-24,DOGE,0.00204490,0.00210750,0.00204310,0.00208320,75266362.00000000,156359.20715300
2020-04-25,DOGE,0.00208300,0.00215330,0.00206820,0.00212450,173120551.00000000,365457.63353290
2020-04-26,DOGE,0.00213030,0.00244790,0.00212830,0.00240760,804586311.00000000,1862979.61690680
2020-04-27,DOGE,0.00240320,0.00241370,0.00228210,0.00234560,475335023.00000000,1116917.34115490
2020-04-28,DOGE,0.00234590,0.00235650,0.00230000,0.00232700,168260399.00000000,392514.42221820
2020-04-29,DOGE,0.00231780,0.00254200,0.00230660,0.00249120,354821868.00000000,862062.23190870
2020-04-30,DOGE,0.00249120,0.00269040,0.00235850,0.00243300,551825570.00000000,1385867.54029290
2020-05-01,DOGE,0.00242250,0.00254660,0.00241760,0.00247490,220229951.00000000,546004.68525720
2020-05-02,DOGE,0.00247820,0.00255740,0.00245010,0.00254200,148558121.00000000,370503.17067360
2020-05-03,DOGE,0.00253930,0.00258000,0.00246000,0.00250010,167590125.00000000,420950.85431860
2020-05-04,DOGE,0.00250110,0.00250940,0.00233750,0.00246050,151515338.00000000,368279.21058780
2020-05-05,DOGE,0.00247170,0.00251830,0.00242660,0.00247380,83336304.00000000,205477.62914810
2020-05-06,DOGE,0.00247760,0.00256230,0.00245720,0.00248010,180927494.00000000,453917.83324880
2020-05-07,DOGE,0.00248000,0.00269750,0.00245900,0.00266270,366483103.00000000,948174.82803810
2020-05-08,DOGE,0.00266320,0.00268940,0.00257000,0.00260520,259386572.00000000,677557.14790490
2020-05-09,DOGE,0.00261570,0.00264530,0.00251000,0.00260750,216543474.00000000,562426.09165580
2020-05-10,DOGE,0.00259860,0.00259860,0.00224250,0.00246020,321215093.00000000,783225.27412460
2020-05-11,DOGE,0.00244320,0.00253730,0.00229570,0.00241250,192928752.00000000,468213.10427540
2020-05-12,DOGE,0.00240450,0.00251320,0.00239930,0.00246060,107312600.00000000,264048.68703600
2020-05-13,DOGE,0.00246050,0.00254250,0.00244330,0.00252450,168041623.00000000,418515.01468470
2020-05-14,DOGE,0.00251910,0.00265000,0.00250000,0.00258130,315454837.00000000,811373.97578810
2020-05-15,DOGE,0.00257270,0.00258280,0.00246000,0.00248880,126538135.00000000,318661.55768090
2020-05-16,DOGE,0.00250050,0.00253450,0.00247280,0.00250980,82487862.00000000,206933.39209060
2020-05-17,DOGE,0.00250840,0.00258000,0.00250200,0.00253310,103697263.00000000,264196.24814520
2020-05-18,DOGE,0.00252500,0.00258990,0.00249870,0.00253790,93527053.00000000,237501.37099980
2020-05-19,DOGE,0.00254000,0.00257750,0.00249030,0.00254870,90146889.00000000,227798.77342640
2020-05-20,DOGE,0.00253940,0.00256600,0.00245880,0.00250020,152417725.00000000,383866.53246580
2020-05-21,DOGE,0.00250120,0.00255140,0.00242150,0.00247740,205051270.00000000,511507.00322610
2020-05-22,DOGE,0.00247700,0.00255000,0.00246270,0.00251750,107093984.00000000,269970.58440800
2020-05-23,DOGE,0.00251990,0.00256310,0.00249360,0.00252710,160030526.00000000,405837.20178850
2020-05-24,DOGE,0.00253560,0.00256300,0.00243500,0.00244610,160499199.00000000,403733.53305360
2020-05-25,DOGE,0.00243790,0.00254800,0.00242000,0.00253240,280489252.00000000,702077.59531260
2020-05-26,DOGE,0.00252510,0.00253290,0.00245710,0.00247810,186936703.00000000,466997.76429740
2020-05-27,DOGE,0.00247800,0.00251860,0.00244990,0.00249980,176177359.00000000,437824.39073320
2020-05-28,DOGE,0.00249980,0.00255990,0.00248160,0.00252300,256317241.00000000,645907.87536350
2020-05-29,DOGE,0.00252650,0.00255330,0.00249950,0.00253030,142622163.00000000,359681.10372090
2020-05-30,DOGE,0.00253020,0.00262990,0.00252600,0.00261800,217499962.00000000,560631.03866150
2020-05-31,DOGE,0.00261810,0.00268220,0.00254300,0.00255990,164715811.00000000,425526.41929760
2020-06-01,DOGE,0.00254920,0.00270000,0.00249970,0.00264520,291813951.00000000,756638.41000970
2020-06-02,DOGE,0.00265650,0.00266470,0.00246960,0.00256660,325981114.00000000,841648.83155240
2020-06-03,DOGE,0.00256100,0.00259600,0.00251770,0.00258670,130101538.00000000,333715.97157110
2020-06-04,DOGE,0.00258050,0.00266790,0.00256560,0.00262300,326193437.00000000,853836.69942640
2020-06-05,DOGE,0.00262300,0.00262880,0.00258000,0.00259070,114071897.00000000,296241.10848680
2020-06-06,DOGE,0.00258340,0.00259990,0.00255070,0.00259260,101549796.00000000,261860.98015690
2020-06-07,DOGE,0.00258990,0.00261350,0.00255000,0.00259870,132911616.00000000,342257.89989060
2020-06-08,DOGE,0.00259120,0.00260380,0.00255050,0.00257860,121989865.00000000,314335.92613400
2020-06-09,DOGE,0.00258480,0.00258880,0.00249000,0.00255860,116938419.00000000,298457.65894510
2020-06-10,DOGE,0.00255860,0.00259530,0.00254090,0.00257610,113128228.00000000,289821.68484840
2020-06-11,DOGE,0.00258000,0.00259380,0.00238010,0.00244630,169023974.00000000,421840.10844920
2020-06-12,DOGE,0.00244630,0.00252500,0.00243510,0.00250000,133287436.00000000,331958.49954030
2020-06-13,DOGE,0.00251400,0.00253380,0.00248690,0.00252410,93631744.00000000,235195.58293960
2020-06-14,DOGE,0.00251350,0.00253190,0.00248200,0.00249720,65658290.00000000,164610.21186270
2020-06-15,DOGE,0.00248860,0.00249410,0.00239630,0.00247430,147058752.00000000,357761.14971870
2020-06-16,DOGE,0.00247010,0.00249990,0.00240870,0.00248550,219496367.00000000,539262.63378210
2020-06-17,DOGE,0.00248560,0.00250240,0.00244450,0.00248060,136091681.00000000,336718.97805420
2020-06-18,DOGE,0.00247880,0.00249190,0.00243220,0.00245750,59137982.00000000,146070.54299870
2020-06-19,DOGE,0.00245700,0.00246800,0.00242560,0.00243990,84566591.00000000,206576.62093160
2020-06-20,DOGE,0.00243990,0.00245160,0.00239210,0.00244190,59266072.00000000,144330.99426590
2020-06-21,DOGE,0.00244660,0.00246580,0.00242770,0.00242950,84555177.00000000,207128.35282450
2020-06-22,DOGE,0.00243570,0.00250010,0.00243200,0.00247310,118270150.00000000,291759.92927550
2020-06-23,DOGE,0.00248280,0.00249090,0.00246150,0.00246860,96686433.00000000,239484.98379680
2020-06-24,DOGE,0.00247750,0.00248670,0.00237720,0.00241930,124832546.00000000,303149.32263850
2020-06-25,DOGE,0.00242470,0.00242880,0.00237800,0.00240810,73502899.00000000,176637.56628610
2020-06-26,DOGE,0.00241110,0.00241700,0.00234650,0.00235930,69665977.00000000,164907.97630220
2020-06-27,DOGE,0.00235150,0.00236350,0.00227000,0.00230450,94867690.00000000,219390.51360920
2020-06-28,DOGE,0.00230410,0.00234590,0.00227840,0.00231420,116394661.00000000,269144.62259210
2020-06-29,DOGE,0.00231940,0.00233000,0.00229080,0.00230770,85385099.00000000,197138.58291130
2020-06-30,DOGE,0.00230300,0.00232570,0.00228210,0.00231850,58330225.00000000,134528.60931070
2020-07-01,DOGE,0.00231010,0.00237090,0.00230000,0.00232030,120676078.00000000,279624.27407910
2020-07-02,DOGE,0.00232510,0.00234980,0.00228390,0.00232200,97986311.00000000,227145.17677340
2020-07-03,DOGE,0.00231720,0.00233450,0.00228820,0.00231390,76387879.00000000,176631.68460830
2020-07-04,DOGE,0.00231550,0.00233120,0.00229930,0.00230120,60368775.00000000,139621.34072880
2020-07-05,DOGE,0.00230330,0.00231900,0.00227870,0.00230290,88706470.00000000,203511.94008300
2020-07-06,DOGE,0.00229880,0.00262200,0.00229300,0.00261930,461294907.00000000,1145683.70767170
2020-07-07,DOGE,0.00261910,0.00329530,0.00259990,0.00313600,3965388549.00000000,11296654.27969010
2020-07-08,DOGE,0.00313600,0.00559990,0.00291000,0.00476570,23657008079.00000000,101506480.14546680
2020-07-09,DOGE,0.00476260,0.00505940,0.00405000,0.00432140,8645375967.00000000,39396921.91965070
2020-07-10,DOGE,0.00432250,0.00433340,0.00340010,0.00353130,7536784753.00000000,28616762.43205760
2020-07-11,DOGE,0.00353130,0.00396340,0.00345550,0.00380410,3661361202.00000000,13597638.00740290
2020-07-12,DOGE,0.00381090,0.00385010,0.00357990,0.00363580,1546255634.00000000,5732308.10720140
2020-07-13,DOGE,0.00363570,0.00364080,0.00297670,0.00316770,4007164536.00000000,13240577.80390920
2020-07-14,DOGE,0.00315870,0.00339000,0.00303020,0.00328880,2316802022.00000000,7460255.24829800
